stock_id,date,open,high,low,close,volume,daily_return,sma_20,sma_50,volatility_20,rsi_14,bb_upper,bb_lower
STK100,2023-01-14,146.69063721513726,146.53936704831597,143.72477039960313,146.22372756219409,1122820,0.007293353921372425,144.70307129350792,144.70307129350792,0.010076397083967853,59.149942161864175,,
STK100,2023-01-15,144.58938785294924,144.97851992748045,143.86035582761693,143.87899036966263,1003874,-0.01603527164586993,144.64813256525156,144.64813256525156,0.01074671994891629,50.73969089751567,,
STK100,2023-01-16,142.5273874973933,143.43757948420614,142.47158782259746,143.1541872053941,1023948,-0.005037588618090338,144.55476098026048,144.55476098026048,0.010442894864975617,46.26733707398204,,
STK100,2023-01-17,141.68694864169584,144.69762592854366,139.96865203959817,142.92293193120943,1392843,-0.0016154279431090934,144.45877103619864,144.45877103619864,0.010095242952969033,44.93236445327787,,
STK100,2023-01-18,142.78997471281397,146.21120169840887,143.86104472945112,144.19220008940843,1321127,0.00888078729598063,144.44396153915474,144.44396153915474,0.010023074655470865,48.54736794975831,,
STK100,2023-01-19,142.2789297316394,143.0668847970065,142.59231047352088,142.69458544285666,1792224,-0.010386238961768712,144.3518891130338,144.3518891130338,0.010043274608588443,46.831638900952456,,
STK100,2023-01-20,143.37330921482192,145.96776251341743,143.44160725590223,144.11102690586597,3220273,0.00992638549397884,144.33984600267542,144.33984600267542,0.010039229916879574,49.48580381065367,146.66300372408432,142.0166882812665
STK100,2023-01-21,144.23393548299478,146.8155866678894,143.9033853915674,144.63873734531413,4806358,0.003661832482762417,144.39003138434907,144.35407892375343,0.009801693542142284,50.027857684185555,146.69235250710082,142.08771026159732
STK100,2023-01-22,144.60737283950573,145.77790903512494,144.9969966045014,145.51087936760644,4930251,0.006029795601783627,144.4464000689266,144.4066607621104,0.009824556239307105,46.834962860712814,146.80262144928432,142.0901786885689
STK100,2023-01-23,143.3272320229364,143.94246567293263,142.20926717846865,142.9470522639759,5997407,-0.017619487386599464,144.36405197253333,144.34319952306106,0.010614382853617934,42.82506593727439,146.8118901551493,141.91621378991735
STK100,2023-01-24,141.90833542973903,142.3840264012326,140.608011484175,141.5717530877289,5073820,-0.009621039080311311,144.20739618110545,144.22772258825555,0.010800680480749841,47.842469499955364,146.947028773932,141.4677635882789
STK100,2023-01-25,142.09405370715973,141.9132339022178,140.40736577388896,141.56857598687264,4654771,-2.244162968212393e-05,144.09313785409168,144.12135672420024,0.010741690507760884,43.40360216734943,147.0747918930143,141.11148381516907
STK100,2023-01-26,137.79756566495388,139.67999947007357,136.33353569655395,138.9839865914823,3543726,-0.01825680153503839,143.82688558506933,143.92376556524957,0.011380300578820788,30.131659692401698,147.57887452501706,140.0748966451216
STK100,2023-01-27,140.99396058426657,141.02107477566062,139.61013384457095,140.60551454332625,4264272,0.01166701280925353,143.62576663052351,143.8008673792524,0.011746969697901935,37.39859616620759,147.62035219211785,139.63118106892918
STK100,2023-01-28,143.4206626320319,144.6885905557973,139.61365425469927,141.8542719248875,4486357,0.008881283110531601,143.38503558853316,143.73134611302507,0.011438941349153986,38.049287038926984,147.18290032724394,139.58717084982237
STK100,2023-01-29,142.18674717926544,145.36059917797658,141.98381664716402,143.05257371068868,4810885,0.008447414163428757,143.24676442579812,143.70794016811692,0.011606323427034592,47.58847271191344,146.8689705077145,139.62455834388174
STK100,2023-01-30,142.8745760356863,143.18103713601622,140.6492892184421,142.83535394837833,6491955,-0.0015184610571891133,143.27130614188917,143.6788539607923,0.010283494663698883,49.04122592065185,146.87437376066515,139.6682385231132
STK100,2023-01-31,141.15520083168212,143.57527137600965,141.18014242578494,142.48555413036487,4992960,-0.002448972249124437,143.20825097333494,143.64036041787529,0.010042368058091214,48.694057512261224,146.82042003984338,139.5960819068265
STK100,2023-02-01,145.4178941584556,147.09652576626326,144.58264243346355,144.62940148187414,6840600,0.015046068105597499,143.15131459086666,143.67126795112526,0.010118978972550617,51.24062161012658,146.62690596154167,139.67572322019166
STK100,2023-02-02,142.55754999591534,143.4034312493048,141.26429732750742,141.96968653873213,8149794,-0.018389863443328602,142.99154952139116,143.61970487802245,0.010873934671227553,48.07026627571704,146.36979603107852,139.6133030117038
STK100,2023-02-03,138.82641274434786,139.47040502735967,137.29801018588205,138.5577182352774,10764608,-0.024033076261839037,142.60824905504535,143.4708229179417,0.011822772493656857,36.63649036156532,146.1766221198961,139.0398759901946
STK100,2023-02-04,138.19988354783686,137.12763822891463,136.9551334625309,137.07443651107909,13297116,-0.010705154090944524,142.26802136211617,143.28806902060276,0.011561697735172382,32.59756388285895,146.55205070472633,137.98399201950602
STK100,2023-02-05,135.4867534094089,137.19261385807673,133.14141896643352,136.13156875037723,14625068,-0.006878509113007691,141.91689043936532,143.08927734642984,0.011591462527732192,28.491943271711392,146.97614381564682,136.8576370630838
STK100,2023-02-06,133.98106346845125,137.300347913635,132.579743539433,133.944124440578,13393024,-0.016068604291266997,141.46795006483373,142.84211105167708,0.011980836490101199,28.99240896718092,147.62558360611087,135.3103165235566
STK100,2023-02-07,135.9077367715343,135.8088443282831,133.2807442693216,133.91495045070718,17254930,-0.00021780716394004251,140.9540875828987,142.60718577270418,0.011667805055568125,30.935843395533794,147.82811671479,134.08005845100737
STK100,2023-02-08,136.88393824550135,137.05018570326428,134.53013418379982,136.8652802881663,20260857,0.02203137011610301,140.66262232516416,142.4599574269468,0.01286903123271851,39.78824182606793,147.717867268766,133.60737738156232
STK100,2023-02-09,137.77781722248628,139.04686817645933,136.9303601214743,137.42256907306628,14011705,0.004071805382100058,140.3281994335242,142.3340227180998,0.012648048608651477,46.28260896594711,147.32907100757552,133.32732785947286
STK100,2023-02-10,135.07624780995226,135.59308173915238,134.6019213902336,135.15191431249605,14811788,-0.01652315755618683,139.85385828188328,142.15884934235336,0.012949266151380496,37.405458724018196,146.91033963682597,132.7973769269406
STK100,2023-02-11,134.45622884694146,136.54171598098134,133.40648693970377,135.4396589488003,17513856,0.0021290459537177675,139.350297260943,141.99886861869732,0.012830073370831762,34.4980056006642,146.1393435072177,132.5612510146683
STK100,2023-02-12,136.46948270922144,137.25425640231057,135.77400439102573,136.65316791874088,19410204,0.008959775735992714,139.03560304368122,141.8745499977681,0.012666254741605463,34.546115156308375,145.7050963340836,132.36610975327883
STK100,2023-02-13,135.36672835809495,135.93437202523162,133.41273104954672,134.3159047977622,24608040,-0.017103614622154373,138.6728106291829,141.7027626068589,0.013003853868275078,31.337369465748637,145.54765104964184,131.79797020872394
STK100,2023-02-14,133.79072415594715,134.4596504717077,133.7714807925417,134.21341026388362,17555278,-0.0007630856080141912,138.30505234303342,141.53633255479278,0.012997340138061904,31.680625741258694,145.31327560015356,131.2968290859133
STK100,2023-02-15,133.29833582635345,134.15023829739573,133.03913114253714,133.61251325653063,10188692,-0.004477175612865536,138.03647867628584,141.3640756135262,0.012477623076736562,23.812501526394072,145.3406015621781,130.73235579039357
STK100,2023-02-16,132.81250736868728,134.39485730019854,131.72362474370473,133.1276379225116,12483549,-0.0036289664957359635,137.66258484524514,141.18883225839824,0.012064563599848208,26.558468638030533,145.17558190928077,130.1495877812095
STK100,2023-02-17,132.1869105395434,134.7715286648054,130.7928776387019,132.67081014018808,9256808,-0.0034315021993361894,137.20341175601013,141.01137346426887,0.011754834769223151,31.493125751310274,144.76014620549068,129.64667730652957
STK100,2023-02-18,131.7991118478271,133.2004806190859,131.69713158639854,132.3261025086058,10536901,-0.0025982175824361686,136.667088195906,140.83412303660228,0.011430077316035136,33.92147916781482,143.99501185551665,129.33916453629533
STK100,2023-02-19,131.1084420624193,130.52309717622785,129.015385046814,130.24955136879473,7315540,-0.01569267967879595,136.03779806692683,140.62243160324613,0.011715250465783282,31.502812931347677,143.2966926430673,128.77890349078635
STK100,2023-02-20,129.49796608638053,134.14751255640405,130.30260833955393,130.5131955908374,4573433,0.002024146872461552,135.43918013995045,140.35999492082604,0.011799587897647772,37.72560732900252,142.42888189604525,128.44947838385565
STK100,2023-02-21,134.14292312493637,134.25510358454898,131.58066658171887,133.62481124431648,4363050,0.02384138737384145,134.88895062807256,140.14482103219126,0.012689394343685347,49.149571037399475,140.41100948128357,129.36689177486156
STK100,2023-02-22,132.92412936433067,133.1605735147251,131.0380072508901,132.23727168838982,3293202,-0.01038384670485859,134.40232988555547,139.89768618212224,0.012328477805279774,35.066713527173135,138.92131839880625,129.8833413723047
STK100,2023-02-23,131.0628003198773,131.63988497222738,129.583820254098,131.53674842508772,2730234,-0.005297472145015525,134.05128139504595,139.63432377229825,0.011357524795005151,31.182051279641527,138.29344011895625,129.80912267113564
STK100,2023-02-24,128.2772914314886,128.8520367733492,126.88034197700424,128.30105016460843,3765326,-0.024599196036247495,133.61261207772242,139.32326992504747,0.012271666323194128,29.369702854846665,138.32670410914002,128.8985200463048
STK100,2023-02-25,128.45427492979456,130.0606598092222,128.15027459772156,128.34136234428794,3734401,0.00031419991985881524,133.22310175741796,139.00391653249466,0.012264517944065672,28.301242480654665,138.33169550200276,128.11450801283317
STK100,2023-02-26,128.97774436294046,131.11472215383603,127.8981855399492,129.66513703485828,2552906,0.010314482146598802,133.009152387132,138.70466140050695,0.012188885198830386,28.781357103689587,138.3440024628764,127.67430231138759
STK100,2023-02-27,127.32156796716826,129.27911492619654,127.09883974477845,128.55002652338473,2903227,-0.008599925446218903,132.74090619076588,138.34228407568074,0.012284345341741597,31.088749612281276,138.41285347023555,127.06895891129622
STK100,2023-02-28,129.96495206021112,129.25213485497164,127.11918350485706,128.51499193499058,3203625,-0.00027253660961157333,132.32339177310706,137.99622397507275,0.010928263476075853,31.22693435907871,137.9461595321558,126.7006240140583
STK100,2023-03-01,128.20230853278082,130.57620514154553,127.55533978049527,128.45574035187502,2971637,-0.0004610480242299708,131.87505033704753,137.71844838957912,0.010818459706530862,32.38261506310809,137.20837406732892,126.54172660676613
STK100,2023-03-02,130.883173601979,133.10637909731275,128.72340735343874,130.72968774075943,3921782,0.01770218584747907,131.6539390084607,137.45810899436532,0.0113143297108666,42.700098730637976,136.77781168298932,126.53006633393207
STK100,2023-03-03,128.64884332371113,128.89460163843134,126.8523680033064,126.87510855672024,5663439,-0.02948510969966467,131.2257114888567,137.08024858287493,0.012867527237654513,35.380847453769164,136.44802811487986,126.00339486283352
STK100,2023-03-04,130.0307622495695,131.15737802707744,130.0823135367303,130.2252130999528,7756269,0.026404742280357496,130.90431374791726,136.78145308630917,0.01425080792222682,45.39837428484744,135.47015005332304,126.33847744251149
STK100,2023-03-05,129.83588280492944,130.62310517483024,129.5728549158058,129.9554002884479,6152596,-0.0020718937990742425,130.68628852245155,136.45608654083424,0.013819366384829787,49.30033822869442,134.97417534907711,126.39840169582598
STK100,2023-03-06,132.08330881504355,131.31941274543283,130.81857869184796,131.15540811292746,5009930,0.009233997369990421,130.53338841490375,136.20161489569952,0.014028847354808126,51.46241152141533,134.49757786238638,126.56919896742113
STK100,2023-03-07,132.45644355316523,133.91971978945492,131.3321735929724,131.78153327188173,4977043,0.004773917964672636,130.44183941567132,135.97416181702928,0.014062656912308515,45.266806527920046,134.18503033680426,126.6986484945384
STK100,2023-03-08,133.79072654154072,135.66096855526305,131.48809595914193,133.77362268999815,4395538,0.01511660525307823,130.47413865404562,135.79117563220507,0.014468682749687066,53.82626663584209,134.3245227263167,126.62375458177453
STK100,2023-03-09,133.8022207816348,134.411446440556,132.89995971966854,133.1296862155793,4894290,-0.004813628138867654,130.49708245781522,135.56992535472847,0.01449093623402474,53.97840891133182,134.40758012475447,126.58658479087597
STK100,2023-03-10,137.45544815594343,136.88664532559108,134.58236334997795,136.28566888935222,5013178,0.02370607761113752,130.69506077685253,135.4417470236584,0.01538292436157214,70.02154233387084,135.32938289835803,126.06073865534702
STK100,2023-03-11,135.95786023046324,136.04692567480672,134.23794582393134,135.67272731495896,6302822,-0.004497476362616659,130.96621957416073,135.27298103184023,0.014917675214136198,67.87030847587266,136.09864725278928,125.8337918955322
STK100,2023-03-12,136.49664727617494,137.26175415015652,135.04343953155868,136.90972874604628,4503734,0.009117539357896609,131.28604623192118,135.1184008598549,0.01499869176887694,67.73381536542148,137.05707924424297,125.51501321959938
STK100,2023-03-13,136.62123713575306,136.54687259395072,134.91325706025725,136.09731720385977,5985276,-0.005933921202148085,131.40967152989836,134.93012961657993,0.014226976123576625,68.75268559511039,137.48933126648905,125.33001179330768
STK100,2023-03-14,137.2252828884643,137.22288194949417,134.81325171713598,136.86438265511126,1550727,0.0056361540918730135,131.6410270782344,134.80847622440265,0.014000697793404435,70.01747256417175,138.1875278000375,125.09452635643132
STK100,2023-03-15,138.50885316410054,138.35588688426,136.22521856263444,137.7244041741861,1981731,0.006283749668034799,131.95040986568932,134.7315292461318,0.013930394099164472,71.39973279558929,139.03859780498638,124.86222192639227
STK100,2023-03-16,137.21736836148546,137.32299537298678,135.1135033751741,136.4090015987377,2384331,-0.009550976701157232,132.35580743739578,134.6283377583691,0.012752307913805619,63.71981820795628,139.4924542902991,125.21916058449247
STK100,2023-03-17,139.2901556664018,140.03743955978769,139.18273692394283,139.54202027715243,2667857,0.022967829407848583,132.91584033403902,134.63949843208252,0.013473245921265026,81.70545000543754,140.47165173434567,125.36002893373238
STK100,2023-03-18,138.76128272160452,138.61761274280678,136.71534870988486,138.56419414622968,2249701,-0.0070073955427951695,133.3607931896076,134.59867202414057,0.013620758283218801,73.68538410261331,141.15493439115102,125.56665198806418
STK100,2023-03-19,138.570952615877,141.81437669207688,134.79498342394066,138.6551486251156,2504661,0.0006564067971985832,133.86604929469414,134.53468955814512,0.013345590240002933,74.96371797676214,141.65723290866916,126.07486568071911
STK100,2023-03-20,139.43273366113786,140.2966037045871,136.94322699086675,138.82900764998797,2881559,0.0012538951967981937,134.381750080444,134.45021823693114,0.013324969896784033,73.39706630291025,142.04595628808335,126.71754387280464
STK100,2023-03-21,138.3281717362308,140.0411493098879,136.08302867073593,138.65361875687847,3037701,-0.0012633447150446342,134.89164400069419,134.36658353310114,0.013340152303399562,71.54542461000429,142.24650926126162,127.53677874012675
STK100,2023-03-22,141.1021672781216,141.9440142650704,140.15893718209915,140.32823931011416,2067309,0.012077726987941295,135.3715715791619,134.32343723669612,0.013091089302363886,70.96748522054637,142.83481178549187,127.90833137283192
STK100,2023-03-23,141.5037465136349,140.59304654182034,138.6707437176177,140.58146745497655,2132902,0.0018045415955285637,136.05688952407473,134.24247855615818,0.01054791108907253,74.44854607926709,142.7081213169998,129.40565773114966
STK100,2023-03-24,142.0991755215529,143.17081762809207,139.6296422665153,142.2049023238868,1987828,0.011548000588556873,136.65587398527143,134.24718287186124,0.0094405991879106,71.59173386243842,143.25330034953097,130.05844762101188
STK100,2023-03-25,143.37545726931614,144.67919765752092,142.08607710239,143.3904048304761,2645413,0.00833657973259716,137.32762421237285,134.34383660376523,0.00934848027350094,77.02318034531794,143.78690973734277,130.86833868740294
STK100,2023-03-26,139.64330160008913,141.4637488678204,140.1404881032307,140.27917212869232,3572866,-0.021697635245970792,137.7838124131611,134.4079313161175,0.011016192710024596,60.42915145282742,143.67107761912575,131.89654720719642
STK100,2023-03-27,140.28409539389816,140.335686474794,138.33394286571632,138.69056920197897,2400315,-0.011324581565508307,138.12926420966593,134.45911132514954,0.011490429897611799,57.65867609908594,143.30089938293327,132.9576290363986
STK100,2023-03-28,134.90805672871116,134.6314919447449,131.4828589320179,133.967672300001,1821951,-0.03405348272166864,138.1389666901661,134.459582282338,0.01372002630415635,43.06542239962405,143.276812862859,133.00112051747317
STK100,2023-03-29,133.3636945628498,134.22414606711013,133.7285827325559,134.02684805331833,1612432,0.00044171666418768574,138.18382478205302,134.4618202343902,0.0136699450647742,40.7952960275748,143.15033016130147,133.21731940280458
STK100,2023-03-30,133.89964810424345,133.51614170991962,132.3524651935861,133.34996927079092,1074284,-0.005050322322421086,138.03703980112496,134.39151401404268,0.012559560528511744,42.13479701485333,143.3976481952737,132.67643140697623
STK100,2023-03-31,135.8160723645476,134.976524185447,134.05602438992577,134.8043845798971,1383166,0.010906753987717233,137.99362266437188,134.33915032417931,0.012804553854536134,36.668079776607655,143.4481035163156,132.53914181242817
STK100,2023-04-01,134.35886667918487,135.71609329777047,133.8782607545261,135.54815729259118,600351,0.0055174222634670755,137.92554409169912,134.34707518378121,0.012690845102004118,41.39944358969055,143.47022855421864,132.3808596291796
STK100,2023-04-02,139.41486473740244,139.64248433920017,138.98955428262545,139.31370433594913,626821,0.02778014189620981,138.0863634483036,134.4245560915242,0.014082982936595176,51.55257082804792,143.59423466757602,132.57849222903116
STK100,2023-04-03,139.94868957587715,143.50987830033918,138.50661085031925,140.28546066931372,345072,0.0069753104190040105,138.2574173490137,134.49720194653565,0.014108029964721951,53.30914979975304,143.8177404802523,132.69709421777512
STK100,2023-04-04,139.40370190976162,142.65887527524268,139.34797965837302,140.33633920804914,387863,0.00036267863036321124,138.38801410070687,134.6176106347414,0.014060654668378946,53.844997780215095,144.0178850183328,132.75814318308093
STK100,2023-04-05,139.50714630245963,143.3972029842228,138.7875491961219,140.16922912964932,489346,-0.001190782653608169,138.57602547725247,134.73672701205672,0.01385213342939846,49.609780101442986,144.17870607723108,132.97334487727386
STK100,2023-04-06,142.00319664149686,142.73632324001866,139.65509723588022,142.42653426818,292111,0.016104141775958425,138.72025117680383,134.9130074322897,0.01336757712404374,54.12240771729629,144.57066534114244,132.8698370124652
STK100,2023-04-07,144.4485006945441,145.80212403311208,142.7921844301708,143.95070427397746,326668,0.010701446985486252,138.98957668319122,135.129468759319,0.013388158944411395,53.91800074693057,145.28848977631623,132.6906635900662
STK100,2023-04-08,144.6844178926904,144.07180155680024,143.99822426228715,144.01456772522815,172727,0.0004436480639173901,139.25754763819685,135.35634391101982,0.013389362453781969,51.475031967852004,145.94083360004174,132.57426167635197
STK100,2023-04-09,146.83981908908552,147.72104345494668,146.2285474421484,146.6440123889979,193287,0.018258185302382657,139.64829787514734,135.64270210862765,0.013871771259737532,65.39199167662605,147.09618671013118,132.2004090401635
STK100,2023-04-10,143.6669193957039,144.024889359564,143.41319785044942,143.57929730495766,179188,-0.02089901274598638,139.89458180255127,135.9092970273509,0.014838216600884812,61.03454224486921,147.5274433474589,132.26172025764365
STK100,2023-04-11,143.3128155901233,147.97308419875068,143.15786830934255,144.21487700012406,206419,0.004426680636390401,140.0889136870518,136.18333065553665,0.014658245791662342,78.36264727249863,147.9623778094442,132.21544956465937
STK100,2023-04-12,143.80578303930835,145.24643702760568,143.1791264053352,144.06615432208116,227572,-0.0010312575313764505,140.26314803040702,136.39215751709196,0.014668546868612001,77.65015439185566,148.33425320273102,132.19204285808303
STK100,2023-04-13,147.65645763248298,149.22582493196825,146.83042266908694,147.80130485574688,333156,0.02592663454675992,140.54296815700002,136.7034381804391,0.015523280499173031,84.06336455211587,149.2597447384294,131.82619157557065
STK100,2023-04-14,146.76978405422471,146.28889091203797,145.22096142658404,146.19112366182094,273498,-0.010894228542146278,140.68300409856727,136.99652568517374,0.01570766971321192,76.64412678710389,149.67793817057293,131.6880700265616
STK100,2023-04-15,147.6693703496921,146.56586861694225,144.2081132286844,146.06913477139642,129987,-0.0008344479977232533,140.97250223070247,137.3518873773095,0.014780413492474744,75.35613581063288,150.2799765905175,131.66502787088746
STK100,2023-04-16,144.80754843565518,145.02144392330788,139.8483455350677,143.79091755889027,100000,-0.015596841975353937,141.22751964854803,137.66087848160154,0.01501409887921541,61.62364040712105,150.5512154822816,131.90382381481444
STK100,2023-04-17,141.9389427747291,143.32014996284,138.93125300954247,141.88243252175167,141688,-0.01327263967389991,141.62325765963558,137.9052243913394,0.012974453207673048,53.95372029733891,150.29887442677523,132.94764089249594
STK100,2023-04-18,139.5951591583055,142.37128656646124,140.05072904668873,140.49725047549455,100000,-0.009762886226557743,141.94677778074438,138.1441688703816,0.013275597610778931,50.373688812500845,149.8805058852937,134.01304967619507
STK100,2023-04-19,143.5066069276145,142.74515429631415,141.8495323369257,142.05593426774576,100000,0.01109405192611268,142.38207603059212,138.41498771703672,0.013286776117654473,54.115545550107726,149.207744380837,135.55640768034723
STK100,2023-04-20,144.06444461268418,144.2834906857251,142.56026420165315,142.84060488585564,100000,0.005523673630071224,142.78388704589003,138.70268500771633,0.013177598373521174,50.96524210404799,148.60329385558916,136.9644802361909
STK100,2023-04-21,139.05852502777452,143.1395063949754,139.2114728190326,139.82343197914523,114031,-0.021122655628078912,142.99765078021775,138.88455989248405,0.014213471593056587,41.00500850833475,147.94698810187455,138.04831345856095
STK100,2023-04-22,136.47586083032402,140.85661634080358,136.39732616040638,137.29022187251448,100000,-0.018117207329087615,142.896476657046,139.09286215879993,0.013457584651110749,36.769039342830446,148.23066181960277,137.56229149448924
STK100,2023-04-23,135.68998774066316,138.22253801847532,135.78874807741252,136.15134269602837,105860,-0.008295413620524661,142.68977075838174,139.21138475072144,0.013435649052029318,28.067931259572447,148.7243928849221,136.65514863184137
STK100,2023-04-24,134.86151185217196,137.66244755618246,135.0831396800902,135.31110663581214,101803,-0.006171338773295343,142.4385091297699,139.31849887766873,0.013469703746842258,30.945673170199058,149.25370192620036,135.62331633333943
STK100,2023-04-25,132.83894603777196,133.02373953210056,131.80044097025376,132.84483373585206,162895,-0.01822668486924739,142.07228936008002,139.35228739012723,0.01396306481043268,25.836235862908964,150.08319230544325,134.0613864147168
STK100,2023-04-26,130.7018099314426,131.87210771456603,128.8838110531729,130.9980805388014,221604,-0.013901580852762052,141.5008666736111,139.33661833546563,0.013451671249931553,24.09706553693067,150.91319143068839,132.08854191653384
STK100,2023-04-27,131.6011519377652,131.6270096935097,130.0472312791589,131.2991147299566,230971,0.0022980045960754314,140.86828719641005,139.2871281762648,0.013091843538196172,12.135251095616027,151.23911901487233,130.49745537794777
STK100,2023-04-28,131.74170785915496,132.66601559964332,129.90142515510877,131.92318402055162,100681,0.004753035021435759,140.26371801117622,139.26299813236426,0.013212530674380088,15.710072602122068,151.253550025107,129.27388599724546
STK100,2023-04-29,134.07415360087916,133.7962221576686,133.31982382785273,133.51901973150825,100000,0.012096704023669025,139.60746837830175,139.20766514920734,0.012721770163176944,21.83382833233047,150.56054978536767,128.65438697123582
STK100,2023-04-30,135.07827871998316,136.1707255319724,134.71561441486648,135.52511410914315,100000,0.01502478359763959,139.20475921851101,139.20471288509103,0.012834985632807553,31.219699583211792,150.13520112685333,128.2743173101687
STK100,2023-05-01,134.89725935212627,135.66024947157916,134.35130697174208,134.9837917418129,100000,-0.003994258709085541,138.74320495559547,139.1661941450064,0.012722929127003582,33.28770413817084,149.5618905551225,127.92451935606847
STK100,2023-05-02,134.151315048513,135.48284483667953,133.04660156458064,133.81130735595724,112669,-0.008686112389688194,138.23046260728927,139.12047394804833,0.012768512879439852,33.63431960599358,148.95859120891575,127.50233400566279
STK100,2023-05-03,133.4263928816058,132.3969054523003,129.5391298057318,131.7780483414555,100000,-0.015194971596032447,137.4292997815747,139.01874726177522,0.010942625201094824,25.413278773076087,147.52240239452516,127.33619716862427
STK100,2023-05-04,130.6035906234949,132.8768558180432,126.3548283054802,130.4878639435085,125200,-0.009790586627933306,136.64413679565908,138.87401645716164,0.010917616177354497,21.147634681372097,146.30109803924245,126.98717555207571
STK100,2023-05-05,134.83290087412243,134.23032831234494,130.34792486513075,133.3423502879139,100000,0.021875492924316342,136.00779757148496,138.81268343094519,0.012505789155743706,34.74617628950098,144.67646993169228,127.33912521127763
STK100,2023-05-06,130.35569909188186,131.1677004788073,128.62390696313818,130.93072798672495,100000,-0.018085944157889444,135.3647880928767,138.6404575851366,0.012634041822293239,34.94618597486735,143.49366303748968,127.2359131482637
STK100,2023-05-07,131.23975326127876,131.53132415140644,131.12075196600298,131.28506138687055,117336,0.0027062661729149173,134.83491953613265,138.49487492994945,0.012561621510978891,38.03647311679287,142.54578206834105,127.12405700392424
STK100,2023-05-08,134.86834371870262,136.01448083472613,133.56399669995585,134.71366200496715,125321,0.026115694976088788,134.54574011260627,138.41604519754648,0.014129180824461714,48.69703514563042,141.7816574210222,127.30982280419033
STK100,2023-05-09,137.48851326175986,138.32452238804746,136.20976170744376,137.4571784103315,107916,0.020365539504547003,134.31580231973555,138.38860861275336,0.014721266811129246,59.938857481479516,140.80009752697313,127.83150711249796
STK100,2023-05-10,137.69340389018942,140.23622174553927,136.53914863628273,137.6686961108694,100000,0.001538789774270688,134.05720688098626,138.36891015983315,0.014647393782794945,65.46389112491984,139.42673310832404,128.68768065364847
STK100,2023-05-11,137.3680613811435,136.79525074120676,136.39916866630898,136.61414673859176,100000,-0.00766005200941533,133.89674261895857,138.2946283084027,0.014005057531098965,61.905433224344186,138.7029824342258,129.09050280369135
STK100,2023-05-12,137.40157954404685,136.73767617725625,135.47752097391697,136.2223566960885,100000,-0.002867858504089882,133.84334936013727,138.20744609322495,0.013431331179529507,59.73121597639509,138.5126327066706,129.17406601360395
STK100,2023-05-13,135.2123885816796,135.75633497080628,133.81002227126802,135.39262156887642,132903,-0.006091034888371594,133.8054133037797,138.07120047812475,0.013371220315528976,54.39328018751842,138.40758925044545,129.20323735711392
STK100,2023-05-14,138.37786327267398,140.182821488451,138.0679756816137,138.8935154148565,113031,0.025857345883498528,133.98453374273188,137.98126268981235,0.01448902477635637,57.38092232128089,139.08530972928918,128.8837577561746
STK100,2023-05-15,139.14222349110744,138.5534448682982,138.10442885527513,138.42228508339738,130820,-0.003392745370808803,134.26340631010916,137.94412494890645,0.013794105616260068,57.557725104992464,139.7005964142971,128.8262162059212
